Id,Address,City,State,Zip,Google_lat,Google_long,Here_lat,Here_long,Tamu_lat,Tamu_long,Maplarge_lat,Maplarge_long,Uscensus_long,Uscensus_lat,Geonames_lat,Geonames_long
874,10802 Rustic Ln,Anaheim,CA,92804,33.8061475,-117.9734307,33.805685,-117.9733551,33.80563493,-117.9733951,33.80567333,-117.9733,33.80561,-117.97348,,
875,250 S Kraemer Blvd,Brea,CA,92821,33.915538,-117.861788,33.91554,-117.86179,33.9155381,-117.8617882,33.91431111,-117.8636,,,33.91446,-117.8638
876,250 S Kraemer Blvd,Brea,CA,92821,33.915538,-117.861788,33.91554,-117.86179,33.9155381,-117.8617882,33.91431111,-117.8636,,,33.91446,-117.8638
877,250 S Kraemer Blvd,Brea,CA,92821,33.915538,-117.861788,33.91554,-117.86179,33.9155381,-117.8617882,33.91431111,-117.8636,,,33.91446,-117.8638
878,"1801 Hughes Dr, Ste 676",Fullerton,CA,92833,33.8817136,-117.9569286,33.8804721,-117.9559771,33.87931118,-117.9617433,33.8811,-117.9589,,,40.6329,-75.50123
879,31 Technology Dr,Irvine,CA,92618,33.6544911,-117.7405443,33.65459,-117.74086,33.654465,-117.7405226,33.64938517,-117.7365023,33.655407,-117.73958,33.65538,-117.73957
880,"7631 Edinger Ave, Ste 1520",Huntington Beach,CA,92647,33.7315779,-117.9963923,33.7303549,-117.9959279,33.73031103,-117.9969154,33.7302,-117.995802,33.73024,-117.99593,33.73019,-117.99187
881,"1621 Alton Pkwy, Ste 190",Irvine,CA,92606,33.6992815,-117.8466198,33.69974,-117.8464,33.6993082,-117.8467199,33.69930649,-117.8467178,33.698742,-117.8468,,
882,31732 S Coast Hwy,Laguna Beach,CA,92651,33.5299562,-117.7726502,33.50193,-117.74358,33.5019122,-117.7435603,33.50122634,-117.7435263,33.50131,-117.743484,33.50112,-117.74335
883,1199 S State College Blvd,Anaheim,CA,92806,33.818356,-117.8896695,33.81842,-117.88968,33.8184636,-117.8896854,33.81846237,-117.8896866,,,33.82013,-117.88926
884,1501 E Edinger Ave,Santa Ana,CA,92705,33.7271843,-117.8500372,33.72714,-117.85008,33.7271267,-117.8500689,33.72712708,-117.8500671,33.726845,-117.85033,33.72671,-117.84945
885,8482 Westminster Blvd,Westminster,CA,92683,33.7590845,-117.981392,33.75904,-117.98146,33.7590398,-117.9814572,33.7591,-117.9813747,,,,
886,475 Anton Blvd,Costa Mesa,CA,92626,33.689456,-117.874016,33.68945,-117.87401,33.69058908,-117.8741926,33.69065698,-117.8742006,33.690796,-117.87383,33.69025,-117.87648
887,12850 Robinson Dr,Tustin,CA,92782,33.7352507,-117.7856956,33.73384,-117.78448,33.73497623,-117.7869382,33.7337,-117.7824,,,,
888,386 N Center St,Orange,CA,92866,33.7930109,-117.8504659,33.79308,-117.84997,33.79306836,-117.8499018,33.79240417,-117.8504181,,,33.7924,-117.84981
889,201 N Via Cortez,Anaheim,CA,92807,33.853886,-117.7889179,33.8537,-117.78919,33.8537767,-117.7890794,33.85377502,-117.7890778,33.85227,-117.78671,33.85326,-117.78712
890,15011 Newport Ave,Tustin,CA,92780,33.7254214,-117.8343795,33.725493,-117.8337244,33.73401199,-117.8191571,33.7274,-117.8328,,,,
891,12421 Newport Ave,Santa Ana,CA,92705,33.755462,-117.805529,33.75546,-117.80553,33.7554622,-117.8055291,33.75546265,-117.8055267,33.756058,-117.804276,,
892,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
893,"1951 E La Habra Blvd, Ste G",La Habra,CA,90631,33.9322976,-117.9245798,33.93218,-117.92471,33.93196134,-117.9249836,33.9319,-117.9249443,,,33.93188,-117.92066
894,"580 S Brea Blvd, Unit A",Brea,CA,92821,33.9116543,-117.902761,33.91204,-117.90218,33.9273635,-117.906182,33.91166335,-117.9026507,,,33.91233,-117.90259
895,"1125 Victoria St, Ste R",Costa Mesa,CA,92627,33.6514266,-117.9471993,33.65169,-117.94676,33.6514145,-117.9467703,33.65185928,-117.9464645,33.65231,-117.94539,33.65228,-117.94568
896,224 E 3rd St,Santa Ana,CA,92701,33.7469939,-117.865757,33.7469751,-117.8663991,34.1094134,-117.8105041,33.7469,-117.8663551,,,33.74713,-117.8661
897,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
898,1623 W Chapman Ave,Orange,CA,92868,33.7881805,-117.8699581,33.7880349,-117.8700438,33.7881968,-117.8700321,33.78819656,-117.8700333,33.78789,-117.86923,30.10888,-93.74608
899,"111 W Avenida Palizada, Ste E",San Clemente,CA,92672,33.4291359,-117.6152918,33.42894,-117.61526,33.4289355,-117.6152623,33.4241,-117.6068,33.43044,-117.61528,33.42919,-117.61574
900,"2701 Harbor Blvd, Ste D4",Costa Mesa,CA,92626,33.6723978,-117.9209881,33.6706001,-117.9194649,33.67043334,-117.9194204,33.6706,-117.9193,33.670567,-117.91934,33.67133,-117.91934
901,"1019 N Magnolia Ave, Ste D",Anaheim,CA,92801,33.8457472,-117.9767732,33.8457748,-117.9762649,33.84564746,-117.9762061,33.84566667,-117.9763,33.845703,-117.97613,33.84594,-117.97612
902,"2139 N Tustin St, Ste 7",Orange,CA,92865,33.823623,-117.8353098,33.82365,-117.83546,33.8236293,-117.8353537,33.82362747,-117.83535,33.822758,-117.836,33.82277,-117.836
903,"15795 Rockfield Blvd, Ste D",Irvine,CA,92618,33.6330058,-117.7187354,33.6322983,-117.7194768,33.6329722,-117.7187908,33.63297272,-117.7187881,33.63713,-117.72082,33.63764,-117.7209
904,1 First American Way,Santa Ana,CA,92707,33.7019896,-117.8601399,33.7022,-117.85977,33.7016078,-117.8629717,33.7012,-117.8656,33.701164,-117.865295,33.70115,-117.86397
905,1207 Main St,Huntington Beach,CA,92648,33.6720166,-118.0030093,33.67174,-118.00242,33.6714021,-118.0029285,33.67140198,-118.0029297,33.671265,-118.00166,33.67161,-118.00167
906,6420 Irvine Blvd,Irvine,CA,92620,33.6982894,-117.7410494,33.6991763,-117.7395672,33.69706908,-117.7360269,33.6821,-117.7159,33.697155,-117.736,,
907,"45 Auto Center Dr, Ste 106",Foothill Ranch,CA,92610,33.6753408,-117.6633596,33.6753983,-117.6622762,33.69612275,-117.6759454,33.6742,-117.6606,,,34.03393,-117.75758
908,"26541 Aliso Creek Rd, Ste E",Aliso Viejo,CA,96256,33.5774874,-117.7247835,33.57733,-117.72456,33.57575731,-117.7235189,33.57578667,-117.7236,33.57579,-117.723434,33.57598,-117.72341
909,16305 Pacific Coast Hwy,Seal Beach,CA,90740,33.7244311,-118.0784054,33.72451,-118.07839,33.7244926,-118.0784045,33.7279,-118.0826,,,,
910,"3030 Harbor Blvd, Ste J-1",Costa Mesa,CA,92626,33.6820363,-117.9179472,33.68115,-117.91774,33.6811557,-117.9177927,33.682,-117.9195,33.68213,-117.91946,33.68296,-117.91947
911,6931 Katella Ave,Cypress,CA,90630,33.8039457,-118.0113215,33.8030949,-118.0121095,33.80303915,-118.0123853,33.8028,-118.0144,33.802956,-118.012436,33.80295,-118.01272
912,444 N State College Blvd,Fullerton,CA,92831,33.8736932,-117.8893348,33.87368,-117.8894751,33.87368408,-117.8895154,33.87369375,-117.8894,,,33.87374,-117.8896
913,"32341 Golden Lantern, Ste H",Laguna Niguel,CA,92677,33.4936124,-117.6972904,33.493093,-117.6962835,33.49337022,-117.6958261,33.4934352,-117.6959476,33.493717,-117.69532,33.49607,-117.69383
914,24391 Alicia Pkwy,Mission Viejo,CA,92691,33.6078365,-117.6896606,33.60783,-117.68955,33.6078291,-117.6896393,33.60989311,-117.6868069,33.6098,-117.6869,33.60985,-117.68682
915,"401 Newport Center Dr, Ste A103",Newport Beach,CA,92660,33.615838,-117.8752613,33.6141839,-117.8731456,33.6259911,-117.9273066,33.6142,-117.873,33.614067,-117.87292,33.61467,-117.87263
916,"1549 E Katella Ave, Ste A",Orange,CA,92867,33.8100611,-117.8367064,33.81015,-117.83676,33.80926302,-117.8375212,33.81010056,-117.8371124,33.806072,-117.87229,33.80917,-117.8381
917,2427 Park Ave,Tustin,CA,92782,33.6977426,-117.8281603,33.6984071,-117.8276905,33.73969183,-117.7847039,33.7727,-117.8012,,,,
918,"31761 Camino Capistrano, Ste 11",San Juan Capistrano,CA,92675,33.5015533,-117.6629645,33.501589,-117.6628781,33.50171326,-117.6628211,33.5019,-117.6086,,,33.50151,-117.66172
919,"320 S Bristol St, Ste B",Costa Mesa,CA,92626,33.6664151,-117.8808888,33.66631,-117.88089,33.6663085,-117.8809501,33.6721,-117.8881,,,33.66819,-117.88402
920,"2720 Nutwood Ave, Ste C103",Fullerton,CA,92831,33.8778625,-117.8818272,33.8779251,-117.8822462,33.87812384,-117.88221,33.878,-117.8822143,33.878212,-117.88215,33.87822,-117.88182
921,15358 Alton Pkwy,Irvine,CA,92618,33.6543125,-117.7387153,33.6547302,-117.7387483,33.65315951,-117.7368599,33.65363544,-117.7371354,33.653572,-117.73706,,
922,"22972 Moulton Pkwy, Ste 103",Laguna Hills,CA,92653,33.6290433,-117.7295944,33.62886,-117.7295,33.6288607,-117.7294954,33.62881344,-117.7299177,33.62884,-117.73007,33.62874,-117.7301
923,"10130 Garden Grove Blvd, Ste 109",Garden Grove,CA,92843,33.7731599,-117.9560656,33.7738951,-117.9563836,33.77394748,-117.9559723,33.7741,-117.9536,,,33.77403,-117.95673
924,3300 Jamboree Rd,Newport Beach,CA,92660,33.6532049,-117.8651171,33.65311,-117.8648,33.6529163,-117.8639621,33.65319061,-117.8649292,,,33.65201,-117.86679
925,3 Polaris Way,Aliso Viejo,CA,92698,33.5842537,-117.7235006,33.5842,-117.72294,33.5840846,-117.7230498,33.5868,-117.7231,,,33.56403,-117.73167
926,1616 W Katella Ave,Anaheim,CA,92802,33.8018771,-117.9377907,33.8029851,-117.9375879,33.8020685,-117.9377207,33.8020668,-117.9377213,33.803158,-117.94039,33.80316,-117.94057
927,1749 Carnegie Ave,Santa Ana,CA,92705,33.7125514,-117.845704,33.71272,-117.84555,33.7127025,-117.8455147,33.7127037,-117.8455124,33.712635,-117.84647,33.71213,-117.84575
928,2985 Bear St,Costa Mesa,CA,92626,33.678731,-117.89451,33.67872,-117.89447,33.6787308,-117.8945092,33.67873001,-117.8945084,33.679714,-117.89435,33.67945,-117.89404
929,"32124 Paseo Adelanto, Ste 5 & 6",San Juan Capistrano,CA,92675,33.4957422,-117.6646145,34.6527,-117.55204,33.4956812,-117.6646551,33.5019,-117.6086,,,29.1319,-81.13588
930,19251 Dodge Ave,Santa Ana,CA,92705,33.7668982,-117.7979146,33.76735,-117.79896,33.7673384,-117.7989377,33.7673378,-117.7989349,33.765945,-117.80122,,
931,1 Irvine Park Rd,Orange,CA,92862,33.795247,-117.747235,33.79624,-117.76175,33.796711,-117.7568895,33.79671097,-117.7568893,33.79626,-117.76083,33.79633,-117.76076
932,17816 Bushard St,Fountain Valley,CA,92708,33.7060288,-117.9607844,33.70441,-117.96177,33.7043549,-117.9597618,33.70674133,-117.9607239,,,33.70464,-117.96304
933,16400 Brookhurst,Fountain Valley,CA,92708,33.7251695,-117.9533939,33.725836,-117.9543951,33.72481401,-117.9544299,33.72478687,-117.9543,,,33.72482,-117.95452
934,16400 Brookhurst St,Fountain Valley,CA,92708,33.7251695,-117.9533939,33.725836,-117.9543951,33.72481401,-117.9544299,33.72478687,-117.9543,,,33.72482,-117.95452
935,"24001 Via Fabricante, Ste 1004",Mission Viejo,CA,92691,33.6154467,-117.6800129,33.6162648,-117.6808886,33.6156105,-117.6796949,33.61561203,-117.6796951,33.615627,-117.68066,33.61616,-117.68102
936,12434 Brookhurst St,Garden Grove,CA,92840,33.7821286,-117.958005,33.782062,-117.9583342,33.78110188,-117.9584612,33.78108463,-117.9584,33.781025,-117.95854,33.78063,-117.95854
937,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
938,20060 Santa Ana Ave,Costa Mesa,CA,92626,33.665583,-117.8824976,33.64423,-117.90429,33.66473725,-117.8837679,33.6656,-117.8831,33.664867,-117.88376,,
939,565 S Knott Ave,Anaheim,CA,92804,33.8224354,-118.0112161,33.8247824,-118.0110149,33.8248567,-118.0114257,33.8248558,-118.0114288,33.824936,-118.01088,33.82505,-118.01087
940,24002 Aliso Creek Rd,Laguna Niguel,CA,92677,33.5554704,-117.7097389,33.5553207,-117.7113452,33.55564416,-117.7097568,33.5903,-117.7253,,,,
941,1124 Irvine Ave,Newport Beach,CA,92660,33.6292307,-117.9066145,33.6294327,-117.907272,33.62956932,-117.9074363,33.62960105,-117.907499,33.629658,-117.90747,33.62761,-117.90951
942,1616 San Miguel Dr,Newport Beach,CA,92660,33.6112221,-117.8643617,33.6121351,-117.8644537,33.61199957,-117.8649771,33.61292885,-117.8615115,,,33.61297,-117.8613
943,"700 E Lambert Rd, Ste D",La Habra,CA,90631,33.9241207,-117.9385843,33.92362,-117.93823,33.92451036,-117.938482,33.9244,-117.9384834,33.924595,-117.938644,33.9246,-117.93958
944,5936 Warner Ave,Huntington Beach,CA,92649,33.714359,-118.024731,33.71453,-118.02491,33.7143586,-118.0247306,33.71435928,-118.0247269,33.715347,-118.02494,,
945,"9111 Valley View St, Ste 103",Cypress,CA,90630,33.8302161,-118.0290838,33.83038,-118.029,33.8303927,-118.0289966,33.83039093,-118.0289993,33.83172,-118.02826,33.82976,-118.02822
946,13238 Jamboree Rd,Irvine,CA,92602,33.7280874,-117.7862165,33.7271538,-117.7887575,33.7288943,-117.7885239,33.72884251,-117.7884787,33.72894,-117.78841,,
947,"20702 Lake Forest Dr, Ste A1",Lake Forest,CA,92630,33.6617393,-117.6669291,33.66133,-117.66724,33.6612956,-117.6672783,33.66129684,-117.6672821,33.645653,-117.68854,33.64575,-117.68835
948,21500 Yorba Linda Blvd,Yorba Linda,CA,92887,33.8774241,-117.7525941,33.87765,-117.7527,33.8776648,-117.7526964,33.87665833,-117.7533583,33.876633,-117.753395,,
949,242 E Commonwealth Ave,Fullerton,CA,92832,33.8700386,-117.9200716,33.87004,-117.92011,33.8700425,-117.9201134,33.87004089,-117.9201126,,,33.87036,-117.92048
950,201 E Chapman Ave,Fullerton,CA,92832,33.8745229,-117.9202585,33.87572,-117.92098,33.8757586,-117.9209927,33.87575912,-117.92099,,,33.874,-117.92099
951,"101 N Harbor Blvd, Ste 100",Fullerton,CA,92832,33.8706005,-117.9245798,33.8706,-117.92467,33.8706198,-117.9246533,33.8706,-117.9242,,,33.87086,-117.92424
952,"512 S Brookhurst St, Ste 7",Anaheim,CA,92804,33.826067,-117.9580853,33.82583,-117.95829,33.8260995,-117.9585094,33.82611465,-117.958046,33.826252,-117.95892,33.82633,-117.95893
953,"1801 S Main St, Ste A",Santa Ana,CA,92707,33.7243109,-117.8673834,33.72435,-117.86752,33.7243457,-117.8675182,33.72434616,-117.8675156,33.724586,-117.86783,33.72425,-117.86784
954,2175 W La Palma Ave,Anaheim,CA,92801,33.8472899,-117.9587425,33.84732,-117.95874,33.84705432,-117.9575663,33.84729004,-117.9587173,,,33.84696,-117.95752
955,984 S Beach Blvd,Anaheim,CA,92804,33.817797,-117.9927175,33.8177499,-117.9928,33.8176675,-117.992924,33.81777573,-117.9927979,33.81832,-117.99335,33.81822,-117.99335
956,1201 E Orangethorpe Ave,Fullerton,CA,92831,33.8599827,-117.9063403,33.85991,-117.90641,33.8599076,-117.9064091,33.85990906,-117.9064102,33.859863,-117.90673,33.85986,-117.90642
957,8032 Garden Grove Blvd,Garden Grove,CA,92844,33.7733759,-117.9920492,33.77335,-117.9922,33.773347,-117.9922022,33.7737,-117.9919816,33.77373,-117.99191,,
958,17472 Beach Blvd,Huntington Beach,CA,92647,33.7087452,-117.9886469,33.70874,-117.98873,33.7087342,-117.9887334,33.7087479,-117.9889,33.708797,-117.98906,,
959,6972 Warner Ave,Huntington Beach,CA,92647,33.7152478,-118.0069755,33.7152,-118.00698,33.7151892,-118.0069952,33.71519089,-118.0069962,,,33.71547,-118.00841
960,8031 Warner Ave,Huntington Beach,CA,92647,33.71596,-117.9883793,33.71597,-117.98843,33.71566016,-117.988695,33.7158,-117.9886842,33.715576,-117.988686,,
961,18501 Beach Blvd,Huntington Beach,CA,92648,33.6933052,-117.9893072,33.6933099,-117.98932,33.6934337,-117.9892514,33.6938,-117.9888,33.693943,-117.988754,,
962,101 E Lambert Rd,La Habra,CA,90631,33.9248665,-117.9457109,33.92489,-117.94562,33.9249005,-117.9456306,33.92490005,-117.9456329,,,33.92459,-117.94568
963,110 S Harbor Blvd,La Habra,CA,90631,33.9315792,-117.9326577,33.93159,-117.9327,33.9316139,-117.932721,33.93181275,-117.9328,,,33.93058,-117.93305
964,1150 W La Habra Blvd,La Habra,CA,90631,33.9314914,-117.958834,33.93155,-117.95882,33.93175685,-117.9587499,33.9316,-117.9587592,,,33.93185,-117.95874
965,23991 El Toro Rd,Laguna Hills,CA,92653,33.613985,-117.709226,33.61398,-117.70921,33.6139697,-117.7092579,33.6139679,-117.709259,33.614147,-117.70861,33.61438,-117.70829
966,4505 W First St,Santa Ana,CA,92703,33.7453888,-117.9291913,33.74545,-117.92916,33.7454334,-117.929159,33.74543381,-117.9291611,33.745106,-117.92905,,
967,801 N Bristol St,Santa Ana,CA,92703,33.7518325,-117.8848699,33.75181,-117.88468,33.7518037,-117.8847137,33.75180435,-117.8847122,,,33.75209,-117.8851
968,10502 S Magnolia Ave,Stanton,CA,90680,33.8099939,-117.9753888,33.81004,-117.97538,33.81028659,-117.9756482,33.8579,-117.9761,,,33.8097,-117.97573
969,10961 Beach Blvd,Stanton,CA,90680,33.8032797,-117.9934217,33.80325,-117.99354,33.8032494,-117.993545,33.80338974,-117.9932,33.8034,-117.99304,33.8034,-117.99303
970,15501 Beach Blvd,Westminster,CA,92683,33.7371257,-117.9898334,33.7371399,-117.98988,33.7371505,-117.9898586,33.7373,-117.9893,33.73745,-117.9893,33.73739,-117.9893
971,17499 Yorba Linda Blvd,Yorba Linda,CA,92686,33.8887639,-117.8290253,33.8887799,-117.82902,33.8887783,-117.8290308,33.8885,-117.8265,33.888535,-117.82654,33.88853,-117.82685
972,18121 Imperial Hwy,Yorba Linda,CA,92886,33.8918456,-117.8171638,33.89184,-117.81712,33.8918367,-117.8171289,33.89181575,-117.8180473,33.891865,-117.818115,33.89198,-117.8183
973,1740 Newport Blvd,Costa Mesa,CA,92627,33.6387444,-117.9205522,33.63876,-117.92046,33.6387628,-117.9204646,33.6388,-117.9211,33.63772,-117.921745,33.63775,-117.92174
974,195 E 17th St,Costa Mesa,CA,92627,33.6352898,-117.9191204,33.6353,-117.91916,33.6353128,-117.9191749,33.63531113,-117.9191742,33.63547,-117.91882,33.63574,-117.91919
975,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
976,8501 Knott Ave,Buena Park,CA,90620,33.8389929,-118.0118808,33.83863,-118.01166,33.8386289,-118.0116618,33.83863068,-118.0116653,33.836693,-118.01075,33.83668,-118.01082
977,9920 Garden Grove Blvd,Garden Grove,CA,92844,33.7736016,-117.9595321,33.7738651,-117.9592243,33.77392636,-117.9594546,33.774,-117.959437,33.77401,-117.95969,,
978,298 E 17th St,Costa Mesa,CA,92627,33.6334944,-117.9153344,33.63349,-117.91539,33.6334776,-117.9153849,33.63347626,-117.9153824,,,33.63365,-117.91619
979,16487 Springdale Ave,Huntington Beach,CA,92649,33.722878,-118.02467,33.72287,-118.02465,33.72472391,-118.0242104,33.9354,-118.0685,33.724815,-118.02413,33.7253,-118.02412
980,"21010 Pacific Coast Hwy, Ste B110",Huntington Beach,CA,92648,33.6556336,-117.9987547,33.65555,-117.999,33.65553836,-117.9995111,33.65546346,-117.9995635,33.655457,-117.999535,33.65537,-117.99942
981,"448 S Coast Hwy, Ste A",Laguna Beach,CA,92651,33.5413653,-117.7822284,33.54128,-117.7823,33.5412695,-117.7822821,33.54108174,-117.7824854,,,33.54067,-117.78202
982,24 Monarch Bay Plz,Dana Point,CA,92629,33.4846349,-117.7233165,33.4853657,-117.7231048,33.4854668,-117.7272352,33.4851,-117.7273443,33.48489,-117.72739,33.48487,-117.72742
983,"4143 Campus Dr, Ste C196",Irvine,CA,92612,33.6504456,-117.8392478,33.6497103,-117.8401766,33.64787747,-117.8365268,33.65103149,-117.8384933,33.6478,-117.83656,33.64785,-117.83669
984,12563 Harbor Blvd,Garden Grove,CA,92840,33.7803742,-117.915349,33.7809083,-117.9150749,33.77961,-117.914925,33.77961224,-117.915,33.779675,-117.91484,33.78004,-117.91484
985,1687 E Orangethorpe Ave,Placentia,CA,92870,33.8684869,-117.8292468,33.8680968,-117.8291711,33.86808085,-117.8291615,33.868,-117.8291703,33.868004,-117.82921,33.86804,-117.82955
986,1313 S Harbor Blvd,Anaheim,CA,92802,33.8080674,-117.9192282,33.81207,-117.91981,33.8097139,-117.9189951,33.81773758,-117.9201279,33.815063,-117.91536,33.8137,-117.91508
987,"3161 Michelson Dr, 11th Floor",Irvine,CA,92612,33.6751147,-117.843323,33.6708429,-117.8439608,33.67087406,-117.8442267,33.67525101,-117.8431625,33.670715,-117.84396,33.67055,-117.84235
988,1525 N Placentia Ave,Placentia,CA,92870,33.8914573,-117.8742278,33.89128,-117.87423,33.8912815,-117.8742298,33.89128113,-117.8742294,,,33.88998,-117.86534
989,1526 S Flower St,Santa Ana,CA,92707,33.7263322,-117.8770318,33.7264243,-117.8767049,33.7154937,-117.8892974,33.72694286,-117.8768,33.72684,-117.87657,33.72623,-117.87657
990,9525 Bolsa Ave,Garden Grove,CA,92683,33.7452453,-117.9629406,33.7450949,-117.9630125,33.74497525,-117.9630464,33.7451,-117.96302,33.744892,-117.96295,33.74489,-117.96241
991,4141 MacArthur Blvd,Newport Beach,CA,92660,33.663389,-117.8641557,33.66342,-117.86439,33.6634332,-117.8643774,33.66332472,-117.8636849,33.664845,-117.86392,33.66338,-117.86367
992,1928 Harbor Blvd,Costa Mesa,CA,92627,33.6444768,-117.9186449,33.6446158,-117.9188551,33.6447028,-117.9189027,33.6447,-117.919,33.644814,-117.91899,33.64536,-117.919
993,"3333 Bristol St, Ste 2814",Costa Mesa,CA,92626,33.6910554,-117.8879158,33.6904411,-117.8857549,33.6895798,-117.8900507,33.68983841,-117.8909149,33.691013,-117.88553,33.6914,-117.88552
994,"32411 Golden Lantern, Ste S",Laguna Niguel,CA,92677,33.492068,-117.6981275,33.49266,-117.69805,33.49284839,-117.696328,33.5289,-117.7012,33.49269,-117.69636,33.49205,-117.6968
995,"31431 Santa Margarita Pkwy, Ste J",Rancho Santa Margarita,CA,92688,33.6493445,-117.5830043,33.64993,-117.58289,33.62007561,-117.6122939,33.5308,-117.4943,,,33.64868,-117.58503
996,"800 Avenida Pico, Ste V",San Clemente,CA,92672,33.442575,-117.6152724,33.44231,-117.6157464,33.44260029,-117.615593,33.4241,-117.6068,,,33.44331,-117.6149
997,"8915 Atlanta Ave, Ste A",Huntington Beach,CA,92646,33.6587953,-117.9725706,33.6578649,-117.9724281,33.65781669,-117.9724447,33.6579,-117.972403,,,33.65773,-117.97264
998,"7862 Warner Ave, Ste D",Huntington Beach,CA,92647,33.7151157,-117.9905196,33.71524,-117.99075,33.7151336,-117.9904962,33.71513367,-117.9904938,,,33.71558,-117.99011
999,"28251 Crown Valley Pkwy, Ste D",Laguna Niguel,CA,92677,33.554866,-117.6868007,33.5531705,-117.6863259,33.5547729,-117.686737,33.54790443,-117.6895565,33.546444,-117.69021,33.54718,-117.68974
1000,"27775 Santa Margarita Pkwy, Ste A",Mission Viejo,CA,92691,33.6540809,-117.6458551,33.652838,-117.6460707,33.6539683,-117.6458021,33.5308,-117.4943,,,33.65214,-117.64555
